87      to do a decent reincarnation without any smoke at all, do you?
88      Okay, if you're so smart, do it yourself. I'm leaving.
91      Sorry, but I no longer seem to remember how it was you got here.
92      You can't carry anything more. You'll have to drop something first.
93      You can't go through a locked steel grate.
94      I believe what you want is right here with you.
95      You don't fit through a two-inch slit, butthead.
96      I respectfully suggest you go across the bridge instead of jumping.
97      There is no way across the fissure.
98      You're not carrying anything.
99      You are currently holding the following:
100     It's not hungry (it's merely pining for the fjords). Besides, you have
100     no bird seed.
101     The snake has now devoured your bird.
102     There's nothing here it wants to eat (except perhaps you).
103     You fool, dwarves eat only coal. Now you've made him REALLY mad.
104     You have nothing in which to carry it.
105     Your bottle is already full.
106     There is nothing here with which to fill the bottle.
107     Your bottle is now full of water.
108     Your bottle is now full of oil.
109     You can't fill that.
110     Don't be ridiculous!
111     The door is extremely rusty and refuses to open.
112     The plant indignantly shakes the oil off its leaves and asks,"Water?"
113     The hinges are quite thoroughly rusted now and won't budge.
114     The oil has feed up the hinges so that the door will now move, although
114     it requires some effort.
115     The plant has exceptionally deep roots and cannot be pulled free.
116     The dwarves' knives vanish as they strike the walls of the cave.
117     Something you're carrying won't fit through the tunnel with you. You'd
117     best take inventory and drop something.
118     You can't fit this five-foot clam through that little passage.
119     You can't fit this five-foot oyster through that little passage.
120     I advise you to put down the clam before opening it.  >STRAIN<
121     I advise you to put down the oyster before opening it.  >GROAN<
122     You don't have anything strong enough to open the clam.
123     You don't have anything strong enough to open the oyster.
124     A glistening pearl falls out of the clam and rolls away. Goodness, this
124     must really be an oyster. (I never was very good at identifying
124     bivalves.) Whatever it is, it has now snapped shut again.
125     The oyster creaks open, revealing nothing but oyster inside.
125     It promptly snaps shut again.
126     You have crawled around in some little holes and found your way blocked
126     by a recent cave-in. You are now back in the main passage.
127     There are faint rustling noises from the darkness behind you.
128     Out from the shadows behind you pounces a bearded pirate. "Har, har,"
128	he shortles, "I'll just take all this booty and hide it away with me
128     chest deep in the maze." He snatches your treasure and vanishes into
128     the gloom.
129     A sepulchral voice reverberating through the cave says "Cave closing
129     soon. All adventurers exit immediately through the main office."
130     A mysterious recorded voice groans into life and announces:
130     "This exit is closed. Please leave via the main office."
131     It looks as though you're dead. Well, seeing as how it's so close to
131     closing time anyway, I think we'll just call it a day.
132     The sepulchral voice entones, "The cave is now closed." As the echoes
132     fade, there is a blinding flash of light (and a small puff of orange
132     smoke). . . .  As our eyes refocus, you look around and find...
133     There is a loud explosion, and a twenty-foot hole appears in the far
133     wall, burying the snakes in the rubble. You march through the hole
133     and find yourself in the main office, where a cheering band of friendly
133     elves carry the conquering adventurer off into the sunset.
134     There is a loud explosion, and a twenty-foot hole appears in the far
134     wall, burying the snakes in the rubble. A river of molten lava pours
134     in through the hole, vaporizing everything in its path, including you.
135     There is a loud explosion, and you are suddenly splashed across the
135     walls of the room.
136     The resulting ruckus has awakened the dwarves. There are now several
136     threatening little dwarves in the room with you. Most of them throw
136     knives at you. All of them get you.
137     Oh, leave the poor unhappy bird alone.
138     I daresay whatever you want is around here somewhere.
139     I don't know the word "stop". Use "quit" if you want to give up.
140     You can't get there from here.
141     You are being followed by a very large tame bear.
142     I look at the first eight (8) characters of every word.
142     If you want to end your adventure early, say "quit". To suspend your
142     adventure such that you can sontinue later, say "suspend" (or "pause"
142     or "save"). To see what hours the cave is normally open, say "hours".
142     To see how well you're doing, say "score" or "status". To get full
142     credit for a treasure, you must leave it safely in the building,
142     although you do get partial credit for simply locating it. You lose
142     points for getting killed, or for quitting, though the former costs
142     you more. You can be injured, which will reduce the number of things
142     you can carry. There are also points based on how much (if any) of the
142     cave you've managed to explore. In particular, there is a large bonus
142     just for getting in (to distinguish the beginners from the rest of the
142     pack), and there are other ways to determine whether you've been through
142     some of the more harrowing sections. If you think you've found all the
142     treasures, just keep exploring for a while. If nothing interesting
142     happens, you haven't found them all yet. If something interesting DOES
142     happen, it means you're getting a bonus and have an opportunity to
142     garner many more points in the master's section. I may occasionally
142     offer hints if you seem to be having trouble. If I do, I'll warn you in
142     advance how much it will affect your score to accept the hints. Finally,
142     to save time, you may specify "brief", which tells me never to repeat
142     the full description of a place unless you explicitly ask me to. If you
142     type "credit" or "history" or "authors", I will tell you about the 
142     source and history of this game.
143     Would you like to quit now?
144     There is nothing here with which to fill the vase.
145     The sudden change in temperature has delicately shattered the vase.
146     It is beyond your power to do that.
147     I don't know how.
148     It is too far up for you to reach.
149     You killed a little dwarf. The body vanishes in a cloud of greasy black
149     smoke.
150     The shell is very strong and is impervious to attack.
151     What's the matter? Can't you read? Now you'd best start over.
152     The axe bounces harmlessly off the dragon's thick scales.
153     The dragon looks rather nasty. You'd best not try to get by.
154     The little bird attacks the blue dragon, and in an astounding flurry
154     gets burnt to a cinder. The ashes blow away.
155     On what?
156     Okay, from now on, I'll only describe a place in full the first time you
156     come to it. To get the full description, say "look".
157     Trolls are close relatives with the rocks and have skin as tough as that
157     of a rhinoceros. The troll fends off your blows effortlessly.
158     The troll deftly dodges the axe, examines it carefully, and tosses it
158     back, declaring "Good workmanship, but it's not valuable enough."
159     The troll catches your treasure and scurries away out of sight.
160     The troll refuses to let you cross.
161     There is no longer any way to cross the chasm.
162     Just as you reach the other side, the bridge buckles beneath the weight
162     of the bear, which was still following you around. You scramble
162     desperately for support, but as the bridge collapses you stumble back
162     and all into the chasm.
163     The bear lumbers toward the troll, who lets out a startled shriek and
163     scurries away. The bear soon gives up the pursuit and wanders back.
164     The axe misses and land near the bear where you can't get to it.
165     With what? Your bare hands" Against HIS bear hands?
166     The bear is confused; he only wants to be your friend.
167     For crying out loud, the poor thing is already dead.
168     The bear eagerly wolfs down your food, after which he seems to calm
168     down considerably and even becomes rather friendly.
169     The bear is still chained to the wall.
170     The chain is still locked.
171     The chain is now unlocked.
172     The chain is now locked.
173     There is nothing here to which the chain can be locked.
174     There is nothing here to eat.
175     Do you want the hint?
176     Do you need help getting out of the maze?
177     You can make the passages look less alike by dropping things.
178     Are you trying to explore beyond the plover room?
179     There is a way to explore that region without having to worry about
179     falling into a pit. None of the objects available is immediately 
179     useful in discovering the secret.
180     Do you need help getting out of here?
181     Don't go west.
182     Gluttony is not one of the troll's vices. Avarice, however, is.
183     Your lamp is getting dim. You'd best start wrapping this up, unless
183     you can find some fresh batteries. I seem to recall there's a vending
183     machine in the maze. Bring some coins with you.
184     Your lamp has run out of power.
185     There's not much point in wandering around out here, and you can't
185     explore the cave without a lamp. So let's just call it a day.
186     There are faint rustling noises from the darkness behind you. As you
186     turn toward them, the beam of your lamp falls across a bearded pirate.
186     He is carrying a large chest. "Shiver me timbers!" he cries, "I've been
186     spotted. I'd best hie meself off to the maze to hide me chest." With
186     that, he vanishes into the gloom.
187     You lamp is getting dim. You'd best go back for those batteries.
188     You lamp is getting dim. I'm taking the liberty of replacing the
188     batteries.
189     You lamp is getting dim, and you're out of spare batteries. You'd best
189     start wrapping this up.
190     I'm afraid the magazine is written in Dwarvish.
191     "This is not the maze where the pirate leaves his treasure chest."
192     Hmm, this looks like a clue, which means it'll cost you 10 points to
192     read it. Should I go ahead and read it anyway?
193     It says, "there is something strange about this place, such that one of
193     the words I've always known now has a new effect."
194     It says the same thing it did before.
195     I'm afraid I don't understand.
196     "Congratulations on bringing light into the dark-room."
197     You strike the mirror with a resounding blow, whereupon it shatters int
197     a myriad of tiny fragments.
198     You have taken the vase and hurled it delicately to the ground.
199     You prod the nearest dwarf, who wakes up grumpily, takes one look at
199     you, curses, and grabs for his axe.
200     Is this acceptable?
201     There's no point in suspending a demonstration game.
202     I can see light through the slits but the passage is blocked.
203     The wind is so strong you have difficulty moving.
204     Ouch! You ran into one of the mirrored walls.
205     Now you've done it! There is a hole in the floor.
206     Huh?
207     Woopsie!
208     Very interesting...
209     This is incredible!!!
210     What about a boat?
211     You will probably drown if you go down there.
212     There is nothing here you can carry.
213     I can't read anything. The light is too bad.
214     Your food is accepted, thankfully. As a token of their appreciation,
214     they put out a carved animal figure.
215     They refuse your offer, but say thanks.
216     Again you have pleased them, and they put a rare conch shell out for
216     you.
217     It was alseep. (Ermine don't usually eat while they are sleeping.) You
217     upset it and it bit you. I have a band-aid, but you won't be able to
217     carry as many things as before.
218     Come on, now. There is only so much room in a cage.
219     You can't carry the ermine in your bare hands.
220     AARG.. In an attempt to wake the ermine you upset it and it bit you.
220     I have a band-aid, but you won't be able to carry as many things as
220     before.
221     You have messed yourself up so badly that you can't even carry the lamp.
221     Why don't we just call it a day. Come back some other time.
222     Great move! He has done damage to your leg. I have a bandage, but you
222     won't be able to carry as much as before.
223     That is not even the name of one of my relatives!  STUDY!!!
223                      K A Z A P
224     Wrong! Back to the room to study!
224     ------ K A Z A K
225     You have pleased Lord Kazak. He bows to you, jumps up in the air, spins
225     around three times, shouts "K-A-A-Z-A-A-K", and vanishes in a cloud of
225     black and orange smoke.
226     There is an incredibly ugly monster following you. He (at least I think
226     it's a he) has large nostrils and skin that looks like plates of slimy
226     green moss.
227     A large winged fire-breathing dragon has flown into the room with you.
228     Good job! You have killed the flying dragon. The carcass smolders a
228     moment, then with a great blast disappears in a cloud of smoke.
229     Good job! You have killed the slimy nostril monster. He (she?) has
229     turned into a puddle on the floor and has slowly evaporated.
230     The troll catches the spices, and opens the container. He sneezes
230     violently, and uncontrollably, falls to the ground and seems to become
230     part of it. He has died from an allergic reaction.
231     You have managed to would the dragon, but in the tustle you have also
231     been wounded and are now unable to carry as many things as before.
232     The maze may take on some shape if you go south.
233     You have entered Lord Kazak's chamber. The room is quite large. Standing
233     before you is a tall gromlet in an outrageous costume, obviously Lord
233     Kazak himself (for a lord, he sure has a funny nose).
234     Unbelievable! The monster has inhaled the axe.
235     In a wild rage the nostril monster attacks, and you can't get out of the
235     way.
236     In a wild rage the nostril monster attacks. He just misses.
237     The dragon comes swooping down breathing fire at you. It is quite warm.
238     The dragon comes swooping down breathing fire at you. He is coming
238     directly towards you.
239     He came so close that you have been badly burned. You won't be able to
239     carry as much as before.
240     As it flies by it sounds like it is saying the word "Murdoc".
241     There is a thin mist here. It seems to have a character to it, something
241     strange, yet comfortable, almost friendly.
242     A round friendly person dressed in a monk's robe has entered the room.
242     He introduces himself as Friar Truck, and proceeds to put a horrible-
242     smelling salve on your wounds. It is quite soothing and heals all of
242     your injuries. You have completely recovered.
243     A round friendly person dressed in a monk's robe has entered the room.
243     He introduces himself as Friar Truck, and offers you an herb.
244     The herb tastes awful, but what a feeling! You are now significantly
244     stronger than before and able to carry more than you previously could.
245     There is an immense hairy creature in the room with you. It's a giant
245     mole! It seems to be wandering about aimlessly, eyeing you with some
245     hesitation.
246     The mole is frightened and runs off.
247     Responding to its true name, the mole asks you to follow him and he will
247     lead you to a new place.
248     The mole has burrowed through the wall, and as you follow him the wall
248     behind you caves in. There is no way back.
249     You tripped as you moved and dropped the wad of paper. But before it hit
249     the ground, it turned into a bird and flew into the forest.
250     No reply.
251     Ok,  ... * S M A C K *   Now what?
252     There is a wicked necromancer in the room with you named Melkor. He is
252     very dangerous and I would advise you to get away quickly, unless you
252     know the magic spell to rid the cave of his presence.
253     You didn't escape quickly enough. You have been sent to his fortress
253     for "safe keeping".
254     The staff snickers in your hand and says "That was a good try, but even
254     an apprentice can do better than that."
255     Okay, it's gone.
256     The staff has beaten you severely. You can't carry as much as before.
257     The staff turns into an eagle and flies away.
258     The staff quivers violently in your hand, as if confused by your command.
259     Congratulations! You've managed to escape from the Necromancer's tower.
260     You are already on the ground.
261     The staff has turned into a cobra and killed you.
262     The staff becomes slightly warm and begins to light up.
263     The staff suddenly becomes very cold and dark.
264     Okay, if you don't want to carry them any more.
265     There is a flash of green light and you look around to find...
266     There is a puff of greenish smoke and you find that...
267     The room seems to spin violently in circles. As your eyes focus...
268     The staff begins to chuckle, and laugh, and snicker, and titter, and
268     giggle, and ...
269     The staff stops laughing, finally.
270     They are back where they usually are.
271     The staff wriggles free from your grip and slips away.
272     The staff suddenly screams, "He's back in the cave, and he's looking
272     for you!"
273     The staff suddenly screams, "He's back in the cave!"
274     A long slow sigh is heard and the staff shrinks in your hand.
275     The headwaters are being stopped.
276     The headwaters are being released.
277     A blood-curdling scream echoes through the cave, yet it somehow feels
277     much safer and cleaner.
278     They have been moved to a safe place.
279     They are safe now.
280     The staff shakes violently and says, "I hope you know what you are
280     doing. I can't bear to watch."
281     As you plummet towards the rocky ground below, the Necromancer's horrid
281     laughter is heard echoing off the prison walls, and you find yourself...
282     Do you need some help to escape?
283     Given the right support you can do anything, and remember that order
283     must be maintained in the cave.
284     There is no way to cross the river.
285     Do you need some help crossing the river?
286     This way is blocked by something you aren't carrying.
287     Ha, ha, ha, ha, ha, ho, ho, snicker, snicker, giggle, giggle, titter,
287     titter, te he he he he he he, chuckle, chuckle, chortle, chortle, ...
288     The staff beats you and then races around the room.
289     You have passed the qualifications necessary to become an honorary
289     member of the elven community. You are taken to the ELven King, who
289     names you an elf friend and informs you that your adventure is not yet
289     over. There is one more thing you must do, but it will tax your
289     abilities to the limit. Suddenly, the host of elves disappears.
290     You can't get to the other side of the crevasse.
291     There is nothing here to assemble.
292     There is not enough here to assemble.
293     I can't seem to get all the pieces to fit. When they come in contact
293     with one another their shape is distorted by some power. Maybe some
293     heat would solve the problem.
294     The ring begins to glow. First, dimly. Then, brightly. Then, even 
294     more brightly. It becomes so bright that you cannot see. It suddenly
294     stops glowing. As you slowly regain your sight, you see that you are
294     once again in the Main Office. The president of the Witt Construction
294     company is there to personally shake your hand and congratulate you.
295     As it comes together, it becomes very hot and you have to drop it to
295     keep from being burned.
296     It was asleep. You upset it and it bit you. I have a band-aid, but you
296     won't be able to carry as many things as before.
297     You have taken the chalice and hurled it viciously to the ground.
298     Are you trying to determine what is under the floor?
299     The object you need to do that is not here with you.
300     The door is already open.
301     The door is already closed.
302     The door is not open.
303     Credits for this game:
303           This program was originally developed by Willie Crowther,
303           and added to by Don Woods.
303           The next version was modified by Denny Koch.
303           It was expanded upon by Don Fry.
303           And further revised by Keith Moe.
303           The current version was completely rewritten in Java
303           by Mark White.
304     Alpha, beta, gamma, delta, epsilon, ...
305     The ground is too hard and the shovel does nothing.
306     Dig what?
307     I can dig it but I can't dig that!
308     The crowbar has landed on your foot and injured you. You won't be able
308     to carry as much stuff as before.
309     The vending machine is already broken. You want to completely destroy
309     it or something?
310     The vending machine breaks open, causing some batteries to fall to the
310     ground, but the batteries have been heavily damaged.
311     The vending machine breaks open, but nothing falls out.
312     You know, it's really kind of silly to wander around outside with your
312     lamp on.
313     You have nothing with which to attack the dragon. It has injured you and
313     you can't carry as much now.
314     In case you didn't know, I now look at eight(8) characters of each word,
314     instead of five(5), as I used to.
315     You're not making any sense.
316     The game is now being logged.
317     The game is no longer being logged.
318     Please answer the question.
319     You just went off my scale.
320     To achieve the next higher rating would be a neat trick.
321     Congratulations!
322     Lord Kazak asks:
323     Do you really want to suspend this game?
324     Open from 6:00pm to 9:00am Monday - Thursday, and from 6:00pm Friday to
324     9:00am Monday.
325     The suspend file does not match the current level of this game. Do you
325     wish to play from the beginning?
326     A suspended game is being resumed.
327     The game has been saved in the SUSPEND file.
328     In the dark, you have fallen into a pit. Although you have climbed out,
328     you have been injured and cannot carry as many things as before.
329     Do you really wish to resume the suspended game?
330     The SUSPEND file is undefined. The suspend/resume functions are being
330     disabled.
331     The write to the SUSPEND file failed. The suspend/resume functions are disabled.
-1
* Section 7: Object locations
* This section has the initial locations for all objects. Each line contains
* an object number and its initial location (zero or omitted if none). If the
* object is immovable, the location is followed by a -1. If it has two locations
* (i.e. the grate), the first location is followed by the second, and the object
* is assumed to be immovable.
*
7
1       3
2       3
3       8       9
4       10
5       14
6       0
7       14      15
9       94      -1
10      96
11      19      -1
12      27      227
13      101     -1
14      103
15      0
16      106
17      0       -1
18      0
19      3
20      3
21      0
22      0
23      109     -1
24      25      -1
25      23      67
26      111     -1
27      35     110
28      0
29      97      -1
30      0       -1
31      119     121
32      117     122
33      117     122
34      0       0
35      130     -1
36      0       -1
37      126     -1
38      140     -1
39      0
40      96      -1
41      11
42      13      -1
43      46
44      151
45      209     -1
46      161     -1
47      166
48      192
49      192
50      18
51      27
52      28
53      29
54      30
55      0
56      92
57      95
58      97
59      100
60      101
61      0
62      119     121
63      0
64      130     -1
65      147
66      160
67      172
68      0
69      164
70      198
71      0
72      136
73      205
74      229
75      230
76      239
77      267
78      272
79      273
91      192
92      192
93      192
94      192
95      197
96      0
97      219     -1
98      0
100     12
101     231
102     234     235
103     257
204     250
105     0
106     0
107     0
108     243     -1
109     256     255
110     0
111     144     -1
112     10
113     10      14
-1
* Section 8: Action verb default messages
* Each line starts with an action verb id, followed by a message id.
*
8
1       24
2       29
3       0
4       35
5       0
6       33
7       38
8       38
9       42
10      14
11      43
12      110
13      29
14      110
15      73
16      75
17      29
18      22
19      59
20      59
21      174
22      109
23      67
24      143
25      147
26      156
27      195
28      146
29      110
30      13
31      13
32      315
33      250
34      315
35      315
36      315
37      315
38      291
39      251
40      66
69      315
70      315
-1
* Section 9: Liquid assets and hint conditions
* Each line contains a number (N) and up to 30 location numbers.
* Bit N is set in the condition table for each location given.
* The cond bits currently assigned are:
* 	0	Light
*	1	If bit 2 is on: on for oil, off for water
*	2	Liquid asset when set (see bit 1)
*	3	Pirate doesn't go here unless following player
*	4	Outside the cave
*
* Other bits are used to indicate areas of interest to "hint"
* routines:
*	8	Trying to get into cave
*	9	Trying to catch bird
*	10	Trying to deal with snake
*	11	Lost in the all alike maze
*	12	Pondering dark room
*	13	At Witt's End
*	14	Lost in the shapeless maze
*	15	Trying to escape from the necromancer
*	16	Trying to cross the river
*	17	Trying to get under the floor in shack
*
* If a location has forced motion, the condition table entry is
* set to 2, overriding all other bits.
*
9
* light
0       1       2       3       4       5       6       7       8       9
0       10      11      12      13      100     115     116     126     241
* oil
1       24
* liquid
2       1       3       4       7       38      95      113     24      186
2       150     167     168     169     170     171     175     176     184
2       177     178     179     180     181     213     218     214     215
2       212     234     235
* forbidden to pirate
3       46      47      48      54      56      58      82      85      86
3       122     123     124     125     126     127     128     129     130
3       161     168     169     170     171     175     176     177     178
3       179     180     181     213     218     219     174     63      231
3       232
* outside
4       1       2       3       4       5       6       7       8       11
4       12      13
* trying to get into cave
8       8
* trying to catch bird
9       13
* trying to deal with snake
10      19
* lost in the all alike maze
11      42      43      44      45      46      47      48      49      50
11      51      52      53      54      55      56      80      81      82
* pondering dark room
12      9       100     101
* at Witt's end
13      108
* lost in the shapeless maze
14      190     191     187
* trying to escape from the Necromancer
15      232
* trying to cross the river
16      234     235
* floor in shack
17      13
-1
* Rankings of score
* Each line has an upper score limit followed by the ranking for
* any score up to that score.
10
39      You are obviously a rank amateur. Better luck next time.
71      You apparently are not interested in serious exploration.
105     Your score qualifies you as a novice class adventurer.
140     You have achieved the rating: "Experienced Adventurer".
180     You may now consider yourself a "Seasoned Adventurer".
230     You have reached "Junior Master" status.
265     You are now an Intermediate Master, level 1.
300     You are now an Intermediate Master, level 2.
345     You are now an Intermediate Master, level 3.
380     You are now an Intermediate Master, level 4.
420     You are now an Intermediate Master, level 5.
480     You have reached "Senior Master" status.
520     Your score puts in Master Adventurer class F.
550     Your score puts in Master Adventurer class E.
590     Your score puts in Master Adventurer class D.
619     Your score puts in Master Adventurer class C.
649     Your score puts in Master Adventurer class B.
679     Your score puts in Master Adventurer class A.
699     Your score puts in Master Adventurer class unlimited class.
9999    All of Adventuredom gives tribute to you, Adventurer Grandmaster.
-1
* Hints index
* Each line contains a hint number (corresponding to a cond bit, see
* Section 9), the number of turns he must be at the right location(s)
* before triggering the hint, the message number (Section 6) of the
* question to ask, and the message number of the hint. These values
* are stashed in the hints array. Hintsize is set to the maximum hint
* number. Numbers 1-7 are unusable since cond bits are otherwise
* assigned, so 2 is used to remember if he's read the clue in the
* repository, and 3 is used to remember whether he asked for instructions
* (gets more turns, but loses points).
*
11
2       9999    10      0       0
3       9999    5       0       0
8       4       2       62      63
9       5       2       18      19
10      8       2       20      21
11      75      4       176     177
12      25      5       178     179
13      20      3       180     181
14      4       8       176     232
15      8	18      282     283
16      8       10      285     283
17      5       3       298     299
-1
* End of database
